cod_cliente_ficticio,tipo_pessoa,produto,qtd_cotas_total,qtd_cotas_contempladas,qtd_cotas_nao_contempladas,vl_saldo_devedor_total,tempo_relacionamento_anos,nm_uf,vl_renda_mensal,dt_ultima_compra,tempo_medio_permanencia_meses,situacao_adimplencia,teve_cotas_canceladas,faixa_renda,recencia_dias,faixa_recencia,inadimplente_flag,cancelamento_flag,tem_veiculos_row,tem_imoveis_row,recencia_meses,elegivel,score_capacidade_veiculos,score_capacidade_imoveis,score_recencia,score_engajamento,score_relacionamento,score_afinidade_veiculos,score_afinidade_imoveis,score_veiculos,score_imoveis,produto_recomendado,score_conquiste,segmento_conquiste,score_produto_atual,segmento_produto_atual
CLI010280,FISICA,IMÓVEIS,3,0,3,1129055.01,1,PARANA,20000.0,2025-09-08,206,ADIMPLENTE,SIM,10 a 20 mil,375,1 a 2 anos,False,True,False,True,12.3,False,30,20,10,15,8,10,15,73,68,Não ofertar,73,Não prioritário,68.0,Não prioritário
CLI010281,FISICA,IMÓVEIS,1,0,1,226531.12,2,RIO GRANDE DO SUL,10000.0,2024-07-18,190,ADIMPLENTE,NÃO,5 a 10 mil,792,2 a 5 anos,False,False,False,True,26.0,False,20,10,0,5,8,10,15,43,38,Não ofertar,43,Não prioritário,38.0,Não prioritário
CLI010282,FISICA,IMÓVEIS,2,0,2,321149.66,0,PARAIBA,5000.0,2026-05-13,184,INADIMPLENTE,NÃO,Até 5 mil,128,3 a 6 meses,True,False,False,True,4.2,False,10,5,20,10,5,10,15,55,55,Não ofertar,55,Não prioritário,55.0,Não prioritário
CLI010283,FISICA,IMÓVEIS,1,0,1,153789.87,1,RIO GRANDE DO SUL,4500.0,2025-04-21,184,ADIMPLENTE,NÃO,Até 5 mil,515,1 a 2 anos,False,False,False,True,16.9,True,5,5,10,5,8,10,15,38,43,IMÓVEIS,43,Nutrição,43.0,Nutrição
CLI010283,FISICA,VEÍCULOS,1,0,1,34764.57,1,RIO GRANDE DO SUL,4500.0,2025-05-12,49,ADIMPLENTE,NÃO,Até 5 mil,494,1 a 2 anos,False,False,True,False,16.2,True,5,5,10,5,8,15,10,43,38,VEÍCULOS,43,Nutrição,43.0,Nutrição
CLI010284,FISICA,IMÓVEIS,1,0,1,277892.89,0,SANTA CATARINA,5000.0,2026-07-07,190,INADIMPLENTE,NÃO,Até 5 mil,73,Até 3 meses,True,False,False,True,2.4,False,10,5,20,5,5,10,15,50,50,Não ofertar,50,Não prioritário,50.0,Não prioritário
CLI010285,FISICA,IMÓVEIS,1,0,1,132365.15,3,PARANA,10000.0,2023-07-31,82,ADIMPLENTE,NÃO,5 a 10 mil,1145,2 a 5 anos,False,False,False,True,37.6,False,20,10,0,5,12,10,15,47,42,Não ofertar,47,Não prioritário,42.0,Não prioritário
CLI010286,FISICA,IMÓVEIS,1,1,0,73741.48,11,SAO PAULO,142491.66,2015-05-25,43,ADIMPLENTE,NÃO,100 a 500 mil,4134,Mais de 5 anos,False,False,False,True,135.8,False,30,30,0,5,15,10,15,60,65,Não ofertar,65,Não prioritário,65.0,Não prioritário
CLI010287,FISICA,VEÍCULOS,1,0,1,116401.51,1,GOIAS,5000.0,2025-01-13,60,INADIMPLENTE,SIM,Até 5 mil,613,1 a 2 anos,True,True,True,False,20.1,False,10,5,10,5,8,15,10,48,38,Não ofertar,48,Não prioritário,48.0,Não prioritário
CLI010288,FISICA,VEÍCULOS,3,3,0,101916.52,1,MATO GROSSO,148076.83,2025-03-14,64,INADIMPLENTE,NÃO,100 a 500 mil,553,1 a 2 anos,True,False,True,False,18.2,False,30,30,10,15,8,15,10,78,73,Não ofertar,78,Não prioritário,78.0,Não prioritário
CLI010289,FISICA,VEÍCULOS,1,0,1,41822.44,0,PARANA,8000.0,2026-08-11,49,ADIMPLENTE,NÃO,5 a 10 mil,38,Até 3 meses,False,False,True,False,1.2,True,10,5,20,5,5,15,10,55,45,VEÍCULOS,55,Nutrição,55.0,Nutrição
CLI010290,JURÍDICA,IMÓVEIS,1,0,1,655697.86,0,RIO GRANDE DO SUL,220975.08,2026-02-20,206,ADIMPLENTE,NÃO,100 a 500 mil,210,6 a 12 meses,False,False,False,True,6.9,True,30,30,15,5,5,10,15,65,70,IMÓVEIS,70,Potencial,70.0,Potencial
CLI010291,FISICA,IMÓVEIS,1,0,1,363005.8,3,PARANA,3500.0,2026-05-04,210,ADIMPLENTE,SIM,Até 5 mil,137,3 a 6 meses,False,True,False,True,4.5,False,5,5,20,5,12,10,15,52,57,Não ofertar,57,Não prioritário,57.0,Não prioritário
CLI010292,FISICA,IMÓVEIS,1,0,1,321472.85,0,PARANA,10000.0,2026-07-15,184,ADIMPLENTE,NÃO,5 a 10 mil,65,Até 3 meses,False,False,False,True,2.1,True,20,10,20,5,5,10,15,60,55,VEÍCULOS,60,Nutrição,55.0,Nutrição
CLI010293,FISICA,IMÓVEIS,1,1,0,77999.95,6,PARANA,36517.21,2019-09-23,116,ADIMPLENTE,NÃO,30 a 50 mil,2552,Mais de 5 anos,False,False,False,True,83.8,False,30,25,0,5,15,10,15,60,60,Não ofertar,60,Não prioritário,60.0,Não prioritário
CLI010294,JURÍDICA,IMÓVEIS,1,0,1,124759.39,8,RIO GRANDE DO SUL,17414.3,2018-03-22,43,ADIMPLENTE,NÃO,10 a 20 mil,3102,Mais de 5 anos,False,False,False,True,101.9,False,25,10,0,5,15,10,15,55,45,Não ofertar,55,Não prioritário,45.0,Não prioritário
CLI010295,FISICA,IMÓVEIS,1,0,1,245115.46,1,SAO PAULO,4000.0,2024-09-24,197,ADIMPLENTE,NÃO,Até 5 mil,724,1 a 2 anos,False,False,False,True,23.8,True,5,5,10,5,8,10,15,38,43,IMÓVEIS,43,Nutrição,43.0,Nutrição
CLI010296,JURÍDICA,IMÓVEIS,1,1,0,577132.6,1,RIO GRANDE DO SUL,237841.52,2025-04-28,193,ADIMPLENTE,NÃO,100 a 500 mil,508,1 a 2 anos,False,False,False,True,16.7,True,30,30,10,5,8,10,15,63,68,IMÓVEIS,68,Potencial,68.0,Potencial
CLI010297,JURÍDICA,IMÓVEIS,1,0,1,1278398.99,1,SANTA CATARINA,50000.0,2024-11-13,185,ADIMPLENTE,NÃO,30 a 50 mil,674,1 a 2 anos,False,False,False,True,22.1,True,30,30,10,5,8,10,15,63,68,IMÓVEIS,68,Potencial,68.0,Potencial
CLI010298,JURÍDICA,IMÓVEIS,5,0,5,975875.86,1,RIO GRANDE DO SUL,447216.77,2026-01-05,187,ADIMPLENTE,NÃO,100 a 500 mil,256,6 a 12 meses,False,False,False,True,8.4,True,30,30,15,20,8,10,15,83,88,IMÓVEIS,88,Alta prioridade,88.0,Alta prioridade
CLI010299,JURÍDICA,IMÓVEIS,1,0,1,1832939.52,13,RIO GRANDE DO SUL,200000.0,2026-01-30,207,ADIMPLENTE,SIM,100 a 500 mil,231,6 a 12 meses,False,True,False,True,7.6,False,30,30,15,5,15,10,15,75,80,Não ofertar,80,Não prioritário,80.0,Não prioritário
CLI010299,JURÍDICA,VEÍCULOS,1,0,1,90862.1,13,RIO GRANDE DO SUL,200000.0,2024-12-02,60,INADIMPLENTE,SIM,100 a 500 mil,655,1 a 2 anos,True,True,True,False,21.5,False,30,30,10,5,15,15,10,75,70,Não ofertar,75,Não prioritário,75.0,Não prioritário
CLI010300,JURÍDICA,IMÓVEIS,1,0,1,1826173.66,0,RIO GRANDE DO SUL,899625.55,2025-11-24,207,ADIMPLENTE,NÃO,Acima de 500 mil,298,6 a 12 meses,False,False,False,True,9.8,True,30,30,15,5,5,10,15,65,70,IMÓVEIS,70,Potencial,70.0,Potencial
CLI010301,JURÍDICA,IMÓVEIS,1,0,1,482454.4,0,PARANA,114295.87,2026-04-07,210,ADIMPLENTE,NÃO,100 a 500 mil,164,3 a 6 meses,False,False,False,True,5.4,True,30,30,20,5,5,10,15,70,75,IMÓVEIS,75,Potencial,75.0,Potencial
CLI010302,JURÍDICA,VEÍCULOS,1,0,1,169270.64,1,SAO PAULO,20000.0,2024-09-23,51,ADIMPLENTE,NÃO,10 a 20 mil,725,1 a 2 anos,False,False,True,False,23.8,True,30,20,10,5,8,15,10,68,53,VEÍCULOS,68,Potencial,68.0,Potencial
CLI010303,FISICA,IMÓVEIS,1,0,1,757210.52,1,SAO PAULO,32000.0,2025-08-29,206,ADIMPLENTE,NÃO,30 a 50 mil,385,1 a 2 anos,False,False,False,True,12.6,True,30,25,10,5,8,10,15,63,63,AMBOS,63,Nutrição,63.0,Nutrição
CLI010304,JURÍDICA,IMÓVEIS,1,0,1,292875.71,0,MATO GROSSO,74488.24,2025-10-29,87,ADIMPLENTE,NÃO,50 a 100 mil,324,6 a 12 meses,False,False,False,True,10.6,True,30,30,15,5,5,10,15,65,70,IMÓVEIS,70,Potencial,70.0,Potencial
CLI010305,FISICA,VEÍCULOS,2,0,2,125887.6,1,PARANA,15000.0,2026-02-04,49,ADIMPLENTE,NÃO,10 a 20 mil,226,6 a 12 meses,False,False,True,False,7.4,True,25,10,15,10,8,15,10,73,53,VEÍCULOS,73,Potencial,73.0,Potencial
CLI010306,FISICA,VEÍCULOS,1,0,1,112975.77,17,BAHIA,4913.05,2025-09-15,106,ADIMPLENTE,SIM,Até 5 mil,368,1 a 2 anos,False,True,True,False,12.1,False,5,5,10,5,15,15,10,50,45,Não ofertar,50,Não prioritário,50.0,Não prioritário
CLI010307,FISICA,IMÓVEIS,1,0,1,244076.79,13,PARANA,5000.0,2024-01-12,170,ADIMPLENTE,SIM,Até 5 mil,980,2 a 5 anos,False,True,False,True,32.2,False,10,5,0,5,15,10,15,40,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI010308,FISICA,VEÍCULOS,1,0,1,52256.98,0,MATO GROSSO,6800.0,2026-02-03,49,INADIMPLENTE,NÃO,5 a 10 mil,227,6 a 12 meses,True,False,True,False,7.5,False,10,5,15,5,5,15,10,50,40,Não ofertar,50,Não prioritário,50.0,Não prioritário
CLI010309,FISICA,IMÓVEIS,2,0,2,444673.85,2,RIO GRANDE DO SUL,10000.0,2024-06-24,190,ADIMPLENTE,NÃO,5 a 10 mil,816,2 a 5 anos,False,False,False,True,26.8,False,20,10,0,10,8,10,15,48,43,Não ofertar,48,Não prioritário,43.0,Não prioritário
CLI010310,FISICA,IMÓVEIS,1,0,1,292461.95,0,BAHIA,8000.0,2026-03-12,184,INADIMPLENTE,NÃO,5 a 10 mil,190,6 a 12 meses,True,False,False,True,6.2,False,10,5,15,5,5,10,15,45,45,Não ofertar,45,Não prioritário,45.0,Não prioritário
CLI010310,FISICA,VEÍCULOS,1,0,1,146395.69,0,BAHIA,8000.0,2026-05-25,60,INADIMPLENTE,NÃO,5 a 10 mil,116,3 a 6 meses,True,False,True,False,3.8,False,10,5,20,5,5,15,10,55,45,Não ofertar,55,Não prioritário,55.0,Não prioritário
CLI010311,FISICA,IMÓVEIS,1,0,1,361256.82,0,SANTA CATARINA,20000.0,2025-11-19,43,ADIMPLENTE,NÃO,10 a 20 mil,303,6 a 12 meses,False,False,False,True,10.0,True,30,20,15,5,5,10,15,65,60,VEÍCULOS,65,Potencial,60.0,Nutrição
CLI010312,FISICA,IMÓVEIS,1,0,1,154274.48,1,RIO GRANDE DO SUL,3520.0,2025-06-26,184,ADIMPLENTE,NÃO,Até 5 mil,449,1 a 2 anos,False,False,False,True,14.8,True,5,5,10,5,8,10,15,38,43,IMÓVEIS,43,Nutrição,43.0,Nutrição
CLI010313,FISICA,IMÓVEIS,1,0,1,238481.16,0,PARANA,10000.0,2025-11-12,190,ADIMPLENTE,NÃO,5 a 10 mil,310,6 a 12 meses,False,False,False,True,10.2,True,20,10,15,5,5,10,15,55,50,VEÍCULOS,55,Nutrição,50.0,Nutrição
CLI010314,FISICA,VEÍCULOS,1,1,0,63377.98,2,MATO GROSSO,3228.4,2024-06-04,64,INADIMPLENTE,NÃO,Até 5 mil,836,2 a 5 anos,True,False,True,False,27.5,False,5,5,0,5,8,15,10,33,28,Não ofertar,33,Não prioritário,33.0,Não prioritário
CLI010315,FISICA,VEÍCULOS,1,0,1,111039.32,2,SANTA CATARINA,3000.0,2024-08-30,64,ADIMPLENTE,NÃO,Até 5 mil,749,2 a 5 anos,False,False,True,False,24.6,False,5,5,0,5,8,15,10,33,28,Não ofertar,33,Não prioritário,33.0,Não prioritário
CLI010316,FISICA,IMÓVEIS,1,0,1,259622.27,2,RIO GRANDE DO SUL,15000.0,2024-07-26,190,ADIMPLENTE,NÃO,10 a 20 mil,784,2 a 5 anos,False,False,False,True,25.8,False,25,10,0,5,8,10,15,48,38,Não ofertar,48,Não prioritário,38.0,Não prioritário
CLI010316,FISICA,VEÍCULOS,1,0,1,102248.48,2,RIO GRANDE DO SUL,15000.0,2026-02-12,74,ADIMPLENTE,NÃO,10 a 20 mil,218,6 a 12 meses,False,False,True,False,7.2,True,25,10,15,5,8,15,10,68,48,VEÍCULOS,68,Potencial,68.0,Potencial
CLI010317,FISICA,VEÍCULOS,1,0,1,72231.44,0,MATO GROSSO,10000.0,2025-10-07,60,INADIMPLENTE,NÃO,5 a 10 mil,346,6 a 12 meses,True,False,True,False,11.4,False,20,10,15,5,5,15,10,60,45,Não ofertar,60,Não prioritário,60.0,Não prioritário
CLI010318,FISICA,IMÓVEIS,1,0,1,315889.85,1,RIO GRANDE DO SUL,16968.0,2025-04-17,197,ADIMPLENTE,NÃO,10 a 20 mil,519,1 a 2 anos,False,False,False,True,17.0,True,25,10,10,5,8,10,15,58,48,VEÍCULOS,58,Nutrição,48.0,Nutrição
CLI010319,FISICA,IMÓVEIS,1,1,0,388821.54,2,PARANA,15000.0,2024-08-22,190,ADIMPLENTE,NÃO,10 a 20 mil,757,2 a 5 anos,False,False,False,True,24.9,False,25,10,0,5,8,10,15,48,38,Não ofertar,48,Não prioritário,38.0,Não prioritário
CLI010320,FISICA,IMÓVEIS,1,1,0,0.0,8,PARANA,10000.0,2018-06-14,43,ADIMPLENTE,SIM,5 a 10 mil,3018,Mais de 5 anos,False,True,False,True,99.1,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI010321,FISICA,IMÓVEIS,1,1,0,236024.74,3,RIO GRANDE DO SUL,13401.18,2023-05-15,170,ADIMPLENTE,NÃO,10 a 20 mil,1222,2 a 5 anos,False,False,False,True,40.1,False,20,10,0,5,12,10,15,47,42,Não ofertar,47,Não prioritário,42.0,Não prioritário
CLI010322,FISICA,VEÍCULOS,2,1,1,214852.41,4,RIO GRANDE DO SUL,14381.3,2024-02-02,35,ADIMPLENTE,NÃO,10 a 20 mil,959,2 a 5 anos,False,False,True,False,31.5,False,20,10,0,10,12,15,10,57,42,Não ofertar,57,Não prioritário,57.0,Não prioritário
CLI010323,FISICA,IMÓVEIS,2,0,2,629372.24,1,MATO GROSSO,30409.42,2024-11-25,197,ADIMPLENTE,NÃO,30 a 50 mil,662,1 a 2 anos,False,False,False,True,21.7,True,30,25,10,10,8,10,15,68,68,AMBOS,68,Potencial,68.0,Potencial
CLI010323,FISICA,VEÍCULOS,2,2,0,62419.31,1,MATO GROSSO,30409.42,2025-12-30,64,ADIMPLENTE,NÃO,30 a 50 mil,262,6 a 12 meses,False,False,True,False,8.6,True,30,25,15,10,8,15,10,78,68,VEÍCULOS,78,Potencial,78.0,Potencial
CLI010324,FISICA,IMÓVEIS,1,0,1,648127.64,1,SANTA CATARINA,40000.0,2025-02-24,193,ADIMPLENTE,NÃO,30 a 50 mil,571,1 a 2 anos,False,False,False,True,18.8,True,30,30,10,5,8,10,15,63,68,IMÓVEIS,68,Potencial,68.0,Potencial
CLI010325,FISICA,IMÓVEIS,1,0,1,155243.81,1,PARANA,8000.0,2025-09-12,184,ADIMPLENTE,NÃO,5 a 10 mil,371,1 a 2 anos,False,False,False,True,12.2,True,10,5,10,5,8,10,15,43,43,AMBOS,43,Nutrição,43.0,Nutrição
CLI010326,FISICA,IMÓVEIS,4,0,4,1245603.52,1,MINAS GERAIS,50000.0,2024-12-06,197,ADIMPLENTE,NÃO,30 a 50 mil,651,1 a 2 anos,False,False,False,True,21.4,True,30,30,10,15,8,10,15,73,78,IMÓVEIS,78,Potencial,78.0,Potencial
CLI010327,FISICA,IMÓVEIS,2,0,2,1795065.92,0,RIO GRANDE DO SUL,40000.0,2026-02-27,207,ADIMPLENTE,SIM,30 a 50 mil,203,6 a 12 meses,False,True,False,True,6.7,False,30,30,15,10,5,10,15,70,75,Não ofertar,75,Não prioritário,75.0,Não prioritário
CLI010328,FISICA,VEÍCULOS,2,2,0,85721.02,1,PIAUI,20000.0,2025-03-31,49,ADIMPLENTE,NÃO,10 a 20 mil,536,1 a 2 anos,False,False,True,False,17.6,True,30,20,10,10,8,15,10,73,58,VEÍCULOS,73,Potencial,73.0,Potencial
CLI010329,FISICA,IMÓVEIS,2,0,2,763092.46,5,RIO GRANDE DO SUL,6000.0,2021-05-11,136,ADIMPLENTE,NÃO,5 a 10 mil,1956,Mais de 5 anos,False,False,False,True,64.3,False,10,5,0,10,15,10,15,45,45,Não ofertar,45,Não prioritário,45.0,Não prioritário
CLI010330,FISICA,VEÍCULOS,1,0,1,118481.33,0,RIO GRANDE DO SUL,8000.0,2026-06-12,106,ADIMPLENTE,NÃO,5 a 10 mil,98,3 a 6 meses,False,False,True,False,3.2,True,10,5,20,5,5,15,10,55,45,VEÍCULOS,55,Nutrição,55.0,Nutrição
CLI010331,FISICA,VEÍCULOS,1,0,1,114249.75,0,RIO GRANDE DO SUL,50000.0,2025-10-29,106,ADIMPLENTE,NÃO,30 a 50 mil,324,6 a 12 meses,False,False,True,False,10.6,True,30,30,15,5,5,15,10,70,65,VEÍCULOS,70,Potencial,70.0,Potencial
CLI010332,FISICA,IMÓVEIS,4,2,2,356783.46,3,RIO GRANDE DO SUL,6324.98,2022-10-04,51,ADIMPLENTE,NÃO,5 a 10 mil,1445,2 a 5 anos,False,False,False,True,47.5,False,10,5,0,15,12,10,15,47,47,Não ofertar,47,Não prioritário,47.0,Não prioritário
CLI010333,FISICA,IMÓVEIS,3,1,2,3610199.04,0,SAO PAULO,34240.0,2026-06-10,218,ADIMPLENTE,NÃO,30 a 50 mil,100,3 a 6 meses,False,False,False,True,3.3,True,30,25,20,15,5,10,15,80,80,AMBOS,80,Alta prioridade,80.0,Alta prioridade
CLI010334,JURÍDICA,VEÍCULOS,1,1,0,4084.61,5,SANTA CATARINA,6750.0,2020-12-12,2,ADIMPLENTE,NÃO,5 a 10 mil,2106,Mais de 5 anos,False,False,True,False,69.2,False,10,5,0,5,15,15,10,45,35,Não ofertar,45,Não prioritário,45.0,Não prioritário
CLI010335,FISICA,IMÓVEIS,2,0,2,2518298.77,11,SAO PAULO,60000.0,2026-05-26,206,ADIMPLENTE,NÃO,50 a 100 mil,115,3 a 6 meses,False,False,False,True,3.8,True,30,30,20,10,15,10,15,85,90,IMÓVEIS,90,Alta prioridade,90.0,Alta prioridade
CLI010335,FISICA,VEÍCULOS,6,0,6,1435961.76,11,SAO PAULO,60000.0,2026-01-10,67,ADIMPLENTE,NÃO,50 a 100 mil,251,6 a 12 meses,False,False,True,False,8.2,True,30,30,15,20,15,15,10,95,90,VEÍCULOS,95,Alta prioridade,95.0,Alta prioridade
CLI010336,FISICA,IMÓVEIS,1,0,1,382276.89,0,RIO GRANDE DO SUL,6000.0,2026-08-18,190,ADIMPLENTE,NÃO,5 a 10 mil,31,Até 3 meses,False,False,False,True,1.0,True,10,5,20,5,5,10,15,50,50,AMBOS,50,Nutrição,50.0,Nutrição
CLI010337,FISICA,IMÓVEIS,1,1,0,185167.37,1,RIO GRANDE DO SUL,10000.0,2024-10-25,197,ADIMPLENTE,NÃO,5 a 10 mil,693,1 a 2 anos,False,False,False,True,22.8,True,20,10,10,5,8,10,15,53,48,VEÍCULOS,53,Nutrição,48.0,Nutrição
CLI010338,FISICA,IMÓVEIS,1,0,1,512686.48,1,MATO GROSSO,15000.0,2025-08-13,206,ADIMPLENTE,NÃO,10 a 20 mil,401,1 a 2 anos,False,False,False,True,13.2,True,25,10,10,5,8,10,15,58,48,VEÍCULOS,58,Nutrição,48.0,Nutrição
CLI010339,FISICA,VEÍCULOS,1,0,1,88502.6,16,RIO GRANDE DO SUL,5500.0,2024-12-26,60,INADIMPLENTE,NÃO,5 a 10 mil,631,1 a 2 anos,True,False,True,False,20.7,False,10,5,10,5,15,15,10,55,45,Não ofertar,55,Não prioritário,55.0,Não prioritário
CLI010340,FISICA,VEÍCULOS,1,0,1,74926.75,8,SANTA CATARINA,12900.0,2025-10-07,49,ADIMPLENTE,NÃO,10 a 20 mil,346,6 a 12 meses,False,False,True,False,11.4,True,20,10,15,5,15,15,10,70,55,VEÍCULOS,70,Potencial,70.0,Potencial
CLI010341,FISICA,VEÍCULOS,1,0,1,117272.33,0,SANTA CATARINA,13332.0,2026-02-25,106,ADIMPLENTE,NÃO,10 a 20 mil,205,6 a 12 meses,False,False,True,False,6.7,True,20,10,15,5,5,15,10,60,45,VEÍCULOS,60,Nutrição,60.0,Nutrição
CLI010342,FISICA,IMÓVEIS,1,0,1,1245107.99,15,PARANA,1924839.0,2024-04-03,185,ADIMPLENTE,SIM,Acima de 500 mil,898,2 a 5 anos,False,True,False,True,29.5,False,30,30,0,5,15,10,15,60,65,Não ofertar,65,Não prioritário,65.0,Não prioritário
CLI010343,FISICA,IMÓVEIS,5,0,5,3208537.29,2,RIO GRANDE DO SUL,35000.0,2025-06-18,197,ADIMPLENTE,NÃO,30 a 50 mil,457,1 a 2 anos,False,False,False,True,15.0,True,30,25,10,20,8,10,15,78,78,AMBOS,78,Potencial,78.0,Potencial
CLI010344,FISICA,IMÓVEIS,1,0,1,253548.06,1,MINAS GERAIS,10000.0,2025-02-19,197,INADIMPLENTE,NÃO,5 a 10 mil,576,1 a 2 anos,True,False,False,True,18.9,False,20,10,10,5,8,10,15,53,48,Não ofertar,53,Não prioritário,48.0,Não prioritário
CLI010344,FISICA,VEÍCULOS,1,0,1,137279.62,1,MINAS GERAIS,10000.0,2025-03-13,60,INADIMPLENTE,NÃO,5 a 10 mil,554,1 a 2 anos,True,False,True,False,18.2,False,20,10,10,5,8,15,10,58,43,Não ofertar,58,Não prioritário,58.0,Não prioritário
CLI010345,FISICA,IMÓVEIS,1,0,1,1199000.3,18,MINAS GERAIS,0.0,2026-06-22,218,ADIMPLENTE,NÃO,Até 5 mil,88,Até 3 meses,False,False,False,True,2.9,False,5,5,20,5,15,10,15,55,60,Não ofertar,60,Não prioritário,60.0,Não prioritário
CLI010346,FISICA,IMÓVEIS,1,1,0,0.0,9,SANTA CATARINA,13333.51,2017-07-10,62,ADIMPLENTE,NÃO,10 a 20 mil,3357,Mais de 5 anos,False,False,False,True,110.3,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI010347,FISICA,IMÓVEIS,1,0,1,515594.04,0,SAO PAULO,15000.0,2025-09-30,206,ADIMPLENTE,NÃO,10 a 20 mil,353,6 a 12 meses,False,False,False,True,11.6,True,25,10,15,5,5,10,15,60,50,VEÍCULOS,60,Nutrição,50.0,Nutrição
CLI010348,FISICA,VEÍCULOS,5,0,5,586902.18,0,CEARA,50000.0,2026-06-29,90,ADIMPLENTE,NÃO,30 a 50 mil,81,Até 3 meses,False,False,True,False,2.7,True,30,30,20,20,5,15,10,90,85,VEÍCULOS,90,Alta prioridade,90.0,Alta prioridade
CLI010349,FISICA,IMÓVEIS,1,0,1,861219.1,2,PARANA,15000.0,2023-11-30,185,ADIMPLENTE,NÃO,10 a 20 mil,1023,2 a 5 anos,False,False,False,True,33.6,False,25,10,0,5,8,10,15,48,38,Não ofertar,48,Não prioritário,38.0,Não prioritário
CLI010350,FISICA,VEÍCULOS,1,0,1,103635.07,3,MATO GROSSO,20000.0,2022-09-28,64,ADIMPLENTE,NÃO,10 a 20 mil,1451,2 a 5 anos,False,False,True,False,47.7,False,30,20,0,5,12,15,10,62,47,Não ofertar,62,Não prioritário,62.0,Não prioritário
CLI010351,FISICA,IMÓVEIS,1,1,0,0.0,10,RIO GRANDE DO SUL,5000.0,2016-07-13,33,ADIMPLENTE,NÃO,Até 5 mil,3719,Mais de 5 anos,False,False,False,True,122.2,False,10,5,0,5,15,10,15,40,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI010352,FISICA,VEÍCULOS,1,0,1,50544.3,19,PARANA,5000.0,2024-03-11,60,ADIMPLENTE,NÃO,Até 5 mil,921,2 a 5 anos,False,False,True,False,30.3,False,10,5,0,5,15,15,10,45,35,Não ofertar,45,Não prioritário,45.0,Não prioritário
CLI010353,FISICA,IMÓVEIS,1,0,1,187337.28,0,RIO GRANDE DO SUL,15000.0,2026-07-30,184,ADIMPLENTE,NÃO,10 a 20 mil,50,Até 3 meses,False,False,False,True,1.6,True,25,10,20,5,5,10,15,65,55,VEÍCULOS,65,Potencial,55.0,Nutrição
CLI010354,FISICA,IMÓVEIS,1,0,1,1245070.43,2,MATO GROSSO,25000.0,2024-02-01,185,ADIMPLENTE,NÃO,20 a 30 mil,960,2 a 5 anos,False,False,False,True,31.5,False,30,20,0,5,8,10,15,53,48,Não ofertar,53,Não prioritário,48.0,Não prioritário
CLI010355,FISICA,IMÓVEIS,1,0,1,956827.02,1,RIO GRANDE DO SUL,24240.0,2025-06-30,207,ADIMPLENTE,NÃO,20 a 30 mil,445,1 a 2 anos,False,False,False,True,14.6,True,30,20,10,5,8,10,15,63,58,VEÍCULOS,63,Nutrição,58.0,Nutrição
CLI010356,FISICA,VEÍCULOS,1,0,1,77936.61,1,RIO GRANDE DO SUL,5000.0,2025-02-24,60,ADIMPLENTE,NÃO,Até 5 mil,571,1 a 2 anos,False,False,True,False,18.8,True,10,5,10,5,8,15,10,48,38,VEÍCULOS,48,Nutrição,48.0,Nutrição
CLI010357,FISICA,IMÓVEIS,1,0,1,206302.93,1,RIO GRANDE DO SUL,5000.0,2025-06-24,184,INADIMPLENTE,NÃO,Até 5 mil,451,1 a 2 anos,True,False,False,True,14.8,False,10,5,10,5,8,10,15,43,43,Não ofertar,43,Não prioritário,43.0,Não prioritário
CLI010358,FISICA,IMÓVEIS,1,0,1,269354.65,4,RIO GRANDE DO SUL,9000.0,2022-04-08,136,ADIMPLENTE,NÃO,5 a 10 mil,1624,2 a 5 anos,False,False,False,True,53.4,False,10,5,0,5,12,10,15,37,37,Não ofertar,37,Não prioritário,37.0,Não prioritário
CLI010359,FISICA,VEÍCULOS,2,1,1,49815.48,4,MATO GROSSO DO SUL,7276.98,2023-08-29,8,ADIMPLENTE,NÃO,5 a 10 mil,1116,2 a 5 anos,False,False,True,False,36.7,False,10,5,0,10,12,15,10,47,37,Não ofertar,47,Não prioritário,47.0,Não prioritário
CLI010360,FISICA,IMÓVEIS,2,0,2,370946.74,5,RIO GRANDE DO SUL,10000.0,2025-10-29,113,ADIMPLENTE,NÃO,5 a 10 mil,324,6 a 12 meses,False,False,False,True,10.6,True,20,10,15,10,15,10,15,70,65,VEÍCULOS,70,Potencial,65.0,Potencial
CLI010361,FISICA,VEÍCULOS,1,0,1,66350.39,2,RIO GRANDE DO SUL,4200.0,2024-08-15,60,ADIMPLENTE,NÃO,Até 5 mil,764,2 a 5 anos,False,False,True,False,25.1,False,5,5,0,5,8,15,10,33,28,Não ofertar,33,Não prioritário,33.0,Não prioritário
CLI010362,FISICA,VEÍCULOS,1,0,1,87844.48,1,RIO GRANDE DO SUL,10380.0,2024-10-28,64,INADIMPLENTE,SIM,10 a 20 mil,690,1 a 2 anos,True,True,True,False,22.7,False,20,10,10,5,8,15,10,58,43,Não ofertar,58,Não prioritário,58.0,Não prioritário
